eOthello_game_id,winner,game_moves
621948,1,d3c3c4e3c2c5f4f5e2d2f3g4d1b4b5b3e6f2g3e1f6c1f1g1d6h4a4e7e8g5g6d7f7d8c8c7h3h6h5a6h7g8a5c6b7b6f8a3h8g2b8a7b1a1a2h2b2g7a8h1
618733,1,c4e3f5e6f6g6f3d3f4g5g3c3e2g4c5d2d6c2f2b4b5e1f1d1h5h3d7h6h4a6e7f7c6c8d8f8c7e8b6g1g2b8a5b7a7h1h2b2a1a8c1g8g7a4b3a3a2b1h8h7
625631,-1,f5f6e6d6c5f4d3c6c7c3e3c2d7f3d2c1b3b4a3a5g5c4e2f1f7b5g4f2e1d1b2b6g3e7d8a1b1a2a4g6h6h4h5h3g2h2b7a6a7f8e8a8b8c8h1g1g7h8g8h7
574946,-1,c4e3f5e6f6c5c3g5b6d3d6b4b3c6b5a5a6a7d2a4g4d7c7f7d8e7h5g6f3f4h6h3g3e2c2h4h2f2d1g7a3a2e1c8e8g8h8f8b7h7b8g1b2h1f1a1b1c1g2a8
625774,1,f5f6e6d6c4f4c6d3f3e3g5g4c7c5b5b3d7e7g6h5f7f8h3h6h4h2g3e8d8b4g8e2f2e1a3a4a5a6a7b6d2c1a2c3g7b2a1c2b1d1f1g2b7b8h1g1h7h8c8a8
595569,1,d3c3c4e3d2b4b3c5a4c1f4c2b5a2f2a6e1f5a3a5c6d6e2b6c7f3e6g1g5g4h3h4h5g3h2h6h7g6f7d8b8b7f6f8e7g7e8c8f1a8h1d1a7d7a1g2g8h8b1b2
618583,-1,f5f6e6d6e7g5g4f7f8f4d7g6h5h6h7h3c6c8e8c7c4c5b5b6a6b4a3d8b8b7e3f3b3g3d3e2a8c2f2c3c1a4e1d2b2a7a5d1f1b1a1a2h2h1h4h8g2g8g7g1
603292,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5b5a6a4a2f4g5d1e1g4f3h5d6e7e8f7h6h7g6d7d8f8h4h3g8c8b8b2c7g7b1b7a8a7b6a1g3f1f2g1g2h8h2h1
608199,-1,f5f6e6d6c7f4e7c6c5d7e8f8f7d8c4g6c8b8d3b6b5a5e3f3g5h4g3b3b4a3h7h5g7c3a4h8h6g8d2c2e2g4a6a7b1f1e1c1d1a1f2g1g2h1a2b2a8b7h3h2
619497,1,c4c3d3c5b4e3d2b5c6b6d6e2a5a6a7d1b3a3f6c7f3g3c2c1d8f4f5d7e6c8b8g5g6g4f2e1e7f7e8g8h5h4h6h7h3h2b7a4a2f8h8g2h1g1f1b2g7a1b1
618555,1,c4e3f5e6f6c5f4g6f7d3f3g5g4e7d6h3f8g3e2c7c6d8c8e8d7d1f1c2c3d2h4e1h5b4b5b3a3a6a5b7a8b8a7a4h7b6c1f2b1b2g1g2h2h6h1h8g7g8a2a1
595698,1,f5f6e6d6c5f4d7c4c3c8d3c7e7f7g5c6f3g6e3h5e8d8b8b4g4h3h6g3h4h7a4e2b6d2b5b3c2a5a6c1d1e1a3b7f1g1f2b1a8a7b2a1a2g2h1h2h8g7g8f8
609090,1,c4c3d3c5b4e3d2b5c6a4d6e6a6a5a3e2f5b3a2e7c7b6a7f4d7d8f8e8f6g8c8b8f7g4c2d1g5h6g3g6h5f3h4h3g7b7e1f2g1c1b2b1a1f1g2h2h1h7h8a8
617622,1,f5f6e6d6e7g5g6e8d7f7c5c4c6h5d3e3f4c3e2g4f3d2g3e1f2b6b5d8c7a4c8b4h3h4h6g7f1g1h2b8a6a5b7a8a3b3a2b2d1c1a1c2b1g2a7h1h8h7g8f8
618461,0,d3c3c4e3f6c5b5d6e7e6f5c6b4d7c8f4b3b6c7a4a3a6g3f7f8g6h5f3g5h3g4a5a7h4h2h6h7g7f2d2h8d8d1g8e8c2e2b2a1a2b1a8b8b7e1c1g1f1g2h1
617212,0,e6f6f5d6e7g5c5c6e3d3c7f3f4g4g3d7e8c8c4d8b8c3f8b4e2f2d2h4b5b3a4e1c1d1f1c2a3b2h5a2h3h6h7g6f7g7a1h2h1g1b1g2h8g8a8b7a7b6a6a5
615204,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4b5a6b6a4d1e1f1a3b1a5d6f7f3e7d7d8g6g4f4g3f2g5h3h6h4h2h5a7b2c7h1g1g2a1a2b8b7a8c8e8f8g7h8h7g8
614263,-1,f5f6c4g5e6d6e7f4h5c3d3c5c6f7d7f3e3g4g6e8d8c8f8b5b8c7f2h7h6h4g3d2e2e1c1f1h2d1g1g7b3h3h8g8b7b6c2b4a4a8a7a6a5a3a2b2b1a1g2
612379,-1,f5f6e6d6e7g5g4f7f8g6h4f4f3h3h5h6d7e3e2g3c7d2c6d3c4c3d1f2f1c2c1e1g1h1h2g2h7h8g7c5b4g8e8d8c8b8b7a7a8a6a5b6b5a4a3b3b2a1a2b1
613191,-1,f5f6e6d6c5f4g5g4c3d3e7h5c4c6d2d7d8c7b5f8c8f7f3e3g3f2e8h4e2d1f1c1c2b1g1b2g8b4g6a6h3b6b3h2a4a5a1e1a7b7a8b8a3h8h6h7g7a2g2h1
607343,1,c4c3d3e3d2b4b3d6f3f2f4e2f5c5e1g5a4g4f1c1e6d1b1c2g3c6f6a3b5f7h6h5h4g6f8a6a5b6e7b2c7g2g1c8a1a2d7b7h7e8b8a8a7g8h1g7h8h2h3d8
609605,-1,e6f6f5d6c5f4d3c6c7c3e3c2f3c4b3e2f2d2b4g3c1f1d1b5a4a6h3g4h4b6e7f7g5e8d8g6h7a3a2e1g1a5a7b2d7f8g8h5h6c8b8g2a1b1h2h1g7h8b7a8
610460,1,f5f6e6d6e7g5g6e8c5c4d7f7c6h5h6h7h4h3e3d3f4e2f3c3d8c8c7b8g8b4b5a5d2f2e1g4b6f1d1c1g2g1g3a7a4a6b3c2b2b7g7h1h2a3a1b1h8f8a2a8
611504,1,c4c3d3c5b4e3d2b5c6a4d6e6a6c7d7a5a3e2b6c1e1d8f5b3f7f6a2f4c2b7f1f8f2d1b1f3e7g2g1e8g5g3g6g4h5h3h1h6h2h4h7a7a8g7c8b8g8b2a1h8
601609,1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5b5a6b6a4d1a2f4g3e1f1g4f3g5h4g6f2h6b1h2h3h5a7b2d6e7a1d7c7c8b7g2g1a8b8h1h7g7g8h8d8e8f7f8
601557,0,f5f6e6d6c3f4c6d3e3f2f3e2g5g6g3c5c4d2c2h5d7g4h4h3e7b3d1b4b5f7a4e8a3a6a5a2e1f1g1g2h1h2h6b6b2c7b8g7h8g8h7c8a7a8f8d8b7a1b1c1
589995,1,c4e3f5e6f6c5c3c6d3d2e2f4f3b4c1c2d6f1e1d1g1f2b1d7g3h3b5e7f7a6e8g4b3a3g5b6h5f8c8h4g6c7g8h6d8g7h8h7h2g2h1b8b7a7a8a2a1b2a4a5
595592,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1f4f3f2f1g5d6g3g6f7e7h5g4h4b4a4b5c7d7c8e8f8b6d8h3a6a5a3h6c2b7b8a8a7b2a1g8e1d1b1a2g1h7g2h1h2g7h8
608375,-1,c4c5d6c7b5e3f4d3c6a5e6d7c3f3d2b4f5c2b3e1a6a4d1c1a3f2e2f1d8g4g5h6g3e7h4g6f6f8f7e8g8h3h2h5h7g2b7a8a7a2h1b6g1b8c8h8b2g7b1a1
605207,-1,e6f6f5d6e7g5c5c6e3d3c7f3f4g4g3h3h6h4h5h7d7f7g6e8c4d8c8c3f8b3b4a4e2d2d1c1f2e1b5c2g1f1b1g7a5b2h2h1a1g2a2a6b6a7h8a3a8g8b7b8
599810,-1,e6f6f5d6c3f4c6d3f3e3g6c5b4e7f8h6f7g5h4d7c4e8d8g3g8c7c8g4e2f2f1d2h3e1d1c2c1b5b3b6a5a4a3a6a7b1h5g1h7b7a8b8g2h1b2h2h8g7a2a1
594347,1,e6f6f5d6c5f4d3c6c7c3e3c2d2f3b4b3d7c4c1a4f2e2g3g4f1b5e7f7b6f8e8d8c8b8a6a5a3b7h4e1g5g6a8a7g8h3h5g1b2a1a2b1d1g2h1h2g7h8h6h7
607915,1,c4c3d3e3d2b4b3c5f3c2a5d1f4f5e2a3b5a4e1a6c1g4g5h5e6f6d6f2g3e7h4d7h6f1c6h2f7b1g6b6e8f8g8b2a1a2g1g2a7g7h7b7h1h3h8b8a8c8d8c7
601553,-1,f5f6e6d6e7g5g6e8d7f7c5d8c6c4d3h5f8g8c7e3f4e2f2f3g4c3d1b4b6d2g3e1f1h4h3h2b5b3a4c2a3b2h6g2a1a2h1g1b1c1g7c8b7b8a8a7a6a5h7h8
602509,1,c4c3d3e3d2c6f3e2f4c5e6f2e1g4f5g3c2f1h3d1c1h5g1e7d6g6f6g5h4f7d7h2e8f8g8c8h7g2g7h6h1h8d8c7b7b6a6a7a8b8a5b5a4b4a3b3a2b1a1b2
602480,-1,c4c3d3e3d2b4f4f3f5c1e2c6f2f1d1e1a4g1b3c5e6d6d7g3h3b5c7b6c2c8a5a6a7b1d8e8e7g2a2a3a8f8f7b7b8g7g8h8h7f6g4h4h5h6g5g6h1h2a1b2
602248,1,c4e3f5e6f6c5c3b4d3e2d6f4c6d2g3g5g4g6f3f2h6h5h4f7e7e8d7h3d8b3a4c8c7b8f8g8g7b6b5a3a6a5c2a7f1d1e1g1b1h8h7c1h1b7b2a1a2a8g2h2
597191,1,c4e3f5c5f4c3b4g5e6f6d3e7f3g3h5g4g6h6h3h4h7d6b5c6f7a3d8b6d7c8b8f8c7g7h8b7h2g8e8g2a7a8a6a5g1h1f1e1f2e2d1c1d2c2b1a1a4b3a2b2
599530,-1,c4c3d3e3f4c5e6f3f2f6d6f7e2c6e7f5g5g6f8h5b5g4d7c7b4d8g3c8b6d2h4e1b3h3c1f1h7d1g1c2b1a3e8h2a5a4b8a6g7h8h6g8b7b2h1g2a2a1a7a8
583205,1,c4e3f5e6f6c5c3b4d3f4c6d6b5c2d2b3f3d1e2e1f2g5g4h4g6c7f1g1e7g3d7a5h3h2h6f8e8c8d8f7b6a6b7g7h8a7h7g8h5g2h1a8b8c1b2a4a3a1a2b1
594724,-1,d3c3c4e3d2b4f4f3f5c1e2c6g4f1e1d1c2b3c5d6a3f2a4e6f6b5f7e7a6h4d8g5c7g6d7g3g2f8h2e8h6a5b6h5g8h1g7h3b2a1g1c8b8h8h7a8b7a7b1a2
589384,1,c4c3d3e3f4c5d6f3e2f6e6f5g4c6g5g6f7e8h6e1b4b5f2h4h3h2e7d2g3b6f8c7d8d7h5h7c1a3c2d1f1g2b3g7a4c8h8g8a6a2a1b1h1b2g1a5b7b8a8a7
597214,-1,f5f6e6d6f7f4c5c6d7e7c4e8c8b5e3b4c7d8f8g6f3g5g4d3h4h5h6g7c2d2c1e2d1f1b6a6a3a4b7f2a7a8g3h3e1b1g2c3h2h1g1h7b8g8a5a2a1b2b3h8
595611,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5d1e1f4f3g3f2d6g4f1g1b2b5a6h4b6f7h3e7h5a1b1g2d7a2a4c8g6g5h6a7d8f8b8h7h8g7c7e8g8b7h1h2a8
592428,-1,f5f6e6d6e7g5g6f4c6f7h4e8c5d7c8d8c4g4c7b8g8b7h3b5f3h6d3b4a5a6e3c3a4b3d2c2b6f8a8a3h5g7h8h7c1e1d1f2e2f1g1b2a1b1a2a7g3h1h2g2
592167,0,c4e3f5e6f6c5c3b4d3f4c6d6b5c2d2b3f3a6f2d1a5e2a4a3b6a7d7d8f1e1c1c7b2f7f8g5e7e8g6g3h3g4h6h4g7h5g8h8h7a1a2b1a8g1g2h1h2b8b7c8
587924,1,c4c3d3e3d2c5b4e2f3d1f4f5f1g5f2e1c1b5e6c2b1f6g4h4g6d7b3h7a6a4e7d6c6a5a3c7c8d8g3b8f8f7b6b2g8h3g2b7h2e8a7h8h5h1g1a1a8h6g7a2
587923,-1,c4c3d3e3f4c5e6f3f2f6d6f7e7c6e2f5b6b5d7c8g6c7g5f8d2c2b3b4a4g4c1g3h3a5h4a3d8e8a7a6a2g2b7a8b8a1h1d1g7h7e1h2h6h5h8g8b1b2f1g1
594341,1,c4c3d3c5b4e3d2b5c6a4d6e6a6a5a3e2f5c1b3g5e1e7f4d1b1c2d7g3f1c8b6c7f8e8f6f3h6h5h4f7g4h3h2g2g6g8d8b8h8a2a1b7a8f2b2a7g7h7h1g1
595658,1,c4c3d3e3f4c5e2f5f6f1e6f2d2c2b4b5c6d6b3b6e7f3d1b1g3a3c7c8a6d7a5f8a4g5g6a7b2h3h4g4f7h5h6g8d8h7b8e1c1e8h8g7a1b7a8a2g1g2h2h1
589439,1,e6f6f5d6e7g5c5c6e3d3c7f3f4g4g3h3h5h4h6h7d7f7g6e8c4d8c8c3f8b4a3a5b3b5e2f2d2d1a6c1a4g7c2b1g2g1h1h2b6b8a8b7a7b2f1e1h8g8a1a2
561262,1,f5f6e6d6f7f4c5c6d7e7c7b4b5c4g3a6f8b6e3c8b3c3a3a5d8e8b8f3f2g5g4g6h6h5h4h3h2g7d3d2c1c2a4e1e2d1f1b7h8g8h7g1a8a7h1g2b1b2a1a2
588983,1,c4e3f5c6c5e6f4g4d6g5f6f3g3d3h3h4h5b4b3b5a3a4a5a6f2e2a7b6e1g1c7h6f1d1h7c8d7g6f7d8e7g8g2e8f8h2h1g7h8a2a1b7c1b8a8d2c3b2c2b1
585853,-1,e6f6f5d6c6e3d3c5e7f7g5f4d7e8g3f3g6c4e2g4b6h3f2h6d8c8c7b8b5f8h7h5h4h8g8g7a8h2b7f1g2g1h1d1e1c2d2c3c1b2b3a2b4a5a6a7a4a3b1a1
585851,-1,f5f6e6d6c5f4d7c4c3c8d3c7f3e3g4g5g6g3e2h5f7e7h3h6e8d8b8c6f8d2h4b6b4b5b3c2a4a6e1c1d1f1f2g1g2h2b7b1b2a1a2g8h8h1h7g7a3a5a7a8
580615,-1,f5f6e6d6f7f4d7g6h5h6h7e8g4g5c5e7c6c4d8c8c7h3d3b8g8e3b5b7b6c2f3g3d2e2f2e1c1d1c3a4a5g2a3h4g7a6b4a2f1g1h1h2a8f8a7h8a1b3b2b1
569391,1,c4e3f5e6f6c5c3c6d3d2e2f4f3f2c1d1e1f1g1g3c2d6g5b4h3g6f7h5d7g4e7c7h4h2b3b5h7a3a6a4b2c8d8f8g7e8g8h8h6a1h1g2b1b8b6a2a8a5a7b7
588957,1,c4c3d3c5b4e3d2b5c6a4d6e6a6c7d7c8e8e7d8f8b6b3c2e1d1c1a2a5a3b7f7f5a8a7b8a1g8e2f6g6h5f4g3f3g5g4f2h3h4f1h2g7h6h8h7h1g2b2g1b1
588962,-1,e6f6f5d6c6e3d3c5e7f7c3f4c4f3g4g5d7d8g6h6h5h4h3h2g3f2f8h7e2d1g8c7f1c8b8e8g7e1c1h8d2a8g1b7b6a6a7a5a4a3b5b4b3b2a1c2a2b1h1g2
580618,1,f5f6e6d6c3f4c6d3e3f2d7c5c4d8g5g6c7d2g4h4c2h3f3e2h5b4h2b5b6e7g3c8e1c1d1a6b1g1b7b8b3h6h7g2f7a3b2g7h8g8f8e8a2a1f1h1a8a7a5a4
571393,-1,e6f6f5d6c5f4e7c4c3c7g5c6d7b5e3e8a5f8d3g6f7h4b6g4h6g3h3h5f3a6a7b4b8c8a3a4b7a8b3a2d8c2d2f2e2c1d1b2a1b1g1f1e1h1h2g2g7h8g8h7
577770,-1,c4e3f5e6f6c5c3b4d3e2d6f4c6d2g3b5f3b6a6c7a3e7d7f7f2c8e8g5g4h4f8d8h3g6h6h5d1f1b3g8b7c1b1a4g2c2g1e1a2a1b2a8b8g7a5h2h1a7h8h7
583342,1,c4e3f5e6f6c5c3b4d3f4c6d6b5c2d2b3f3e1a4a3a2a6f2e2f7b6c1e7e8g5g6g4h5d7g3f1b1h4c8h6c7f8h2h3h7d8d1a1a5g2h1g1g8b7a8b8a7h8g7b2
577641,1,c4e3f5e6f6c5c3b4d3e2d6d2b6f4f3c6b5g3f2g4g5f1h4d7d1a5h3e7c1a6c2g6b3a2f7h5e8h2c8e1g1d8c7b7h7g2a4b8h6h8g7a3a8a7a1g8f8b1h1b2
572507,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1f4f3g5b4a3g6f2f1g4h6h5e7d7d6g3h4b5c2h3h2e8f7c7b6f8a6a5g2d1e1h1g1b1a4a7d8c8b7g7b2h7h8a8g8b8a2a1
581980,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5b5a6b6a4a7e7e1d6f1b2d7c8f2d1f4c7g5a2a1b1f8g6f3h5e8d8b8g3g4h4h3h2g2h1g1f7g8g7h8h7h6b7a8
580626,-1,c4c3d3e3d2c6f3e2f4c5e6f6d6f5g4d7f7e7f1g6e8g5c8c2h5f8h6d1c7d8b1b8g7e1c1g3b5b4b6h4g8h8h7a4a6b3f2g2b7a8a7a5h1g1h2h3a3a1a2b2
581832,-1,f5f6e6d6c5f4d3c6c7c3e3c2d7f3f7c4g6b5d2e7g5g4h3b6e2c8d8h5b4h4h6g3c1f2f1g2a4g1e1e8f8g8a7g7h8h7b8a5a6d1h1a3a2b3b2a1b1a8b7h2
570951,1,c4c3d3e3d2c5b4e2f3d1f4f5f1e1c1b5e6g4f2c2g3h3g5h6b1d6b3c6f6a4a6b6d7c7c8e8a3d8a5b8e7g6g7f7g8h8f8b2h7g2a2h5a1a7b7a8h2h1g1h4
573570,-1,c4c3d3e3f4c5e6f3f2f6d6f7e2c6e7f8g6g5g4h6d8f5c7c8b6h5b5h4h3h2g3d2b3e1f1g1d1c1g8e8d7h8c2b8h7g7h1g2b1b4a4a6b7a5a7a2a3a8b2
579631,1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5b5a6a4a2f4g5d1e1f3f2g4h4f1g1d6g3h6h5h3g6e7b1f7g7b6a7g2h1h2h7g8h8b2a1f8d8e8d7c8c7b7a8b8
573110,0,c4e3f5e6f6c5c3b4d3e2d6f4c6b5a4a6b3d2a3a5a7b6c2g5g3c7d7g4d1e1c8f7e7e8f1f2f3h3g6c1d8f8b7g1b2a8b8h6g7a2h7h8g8a1b1h1h2g2h4h5
567814,-1,d3c3e6d2c4c5b6c6d6e3c2e7f8d7f7f6f3d8f5b5a6b4c1f4a5a3b3e2f1f2g4g6h6g3g5h3h5h4c7e8c8h7g1a4g7a7g2h2b7h1a2b2e1d1a8b8g8h8b1a1
572510,1,c4c3d3c5b4d2d6b3e3c6f4e6b5f5c2f3d1a4a6b6e2f6a7f1e1c1f2g3a2a3a5b7a8c7d8b8c8f7d7e8e7f8g8h8g7h7h6g6h5g4h4g5g2h1h2h3g1b1b2a1
571429,1,c4c3d3c5b4e3d2b5c6a4d6e6a6c1e1c2e2d1b1b3f3g3a2f5f4f6g4h4g5a3a5f1g1f2h3h2h5h6e7f7d7g6g8c7g7d8b6b7b8c8a8a7e8h8h7f8b2a1h1g2
563621,1,c4e3f5e6f6c5c3c6d3d2e2b4c1f4f3c2b3d1e1f1g1f2b1g3g4h4d6d7g5c7h5h6h3e7a4g6f7e8b5b6a7h2d8a5a6g2g8a3a2f8h7c8h1h8g7b7b2a1a8b8
563458,-1,c4e3f5e6f6c5c3b4d3e2d6f4c6d2g3b5f3b6a6c7c2d7a5a4a3b3e7f8a2g6f1e1d1b1f2g4h4h3g5b2a1c1h5g2h2h6h7h1g1h8d8e8c8g7b7a8b8a7g8f7
568268,1,f5f6e6d6c5f4g5g4f3e3h5c4c6d3b3g3f7e7d8e8f8h3c3d7h4h6g6h7c8b4c7c2d2g7e2c1a4e1f2f1h8b5h2b6g2a5a3h1g1b2a1g8d1b7b1a2a8a7b8a6
559742,-1,f5f6e6d6c5f4d3c6d7c3e3c4b6f3g5g6f7h6b4f8g4h5h3e7f2d2e2c2e8h4h7b5a5c8d8e1b3g7c1c7h8g8d1a3f1a7a6a4b7a2g3h2h1a8b8b2b1a1g2g1
557681,0,c4c3d3e3f4c5e6f3f2f6d6f7e2c6e7f5g4g5h6d8f8h5h4d7e8g6c8f1c7g3h7g7h3d2b6a6b7g2h2a8b5a5h1g1e1d1c1c2b1b2a7b8a1b4a3a4g8h8b3a2
565598,1,c4e3f5e6f6c5c3b4d3e2d6f4c6b3a4d7e7g5d8b6d2b5a6c7c8c2a5a3a2e8c1b8d1e1b2a1b1a7g6g4f7h6h5f8h7h4g7h8g8a8b7g3f2f3f1h3h2g2g1h1
563512,1,c4c3d3e3d2c5b4e2f3a4f1d1f6f4f2f5e6d6e1c1b1c2b3e7g4h3g5g3h5a3b5a6f7b6c6c7c8d8e8h4h2d7g6h7b8g8b7a8f8g7a7g2h8h6h1g1a5a1a2b2
562365,1,c4e3f5b4f3f4c3c5d3c2g4e6d6f6b6g5e7h3b5a5h5b3c6f7a6e2d2e8a4a3a2d7c7d1f1c8h6g3f2e1c1b2g1g6d8g2h7b8h1b7b1g7h8g8f8h2h4a1a8a7
556108,1,d3c3c4e3f3d6e6f4c6b4f5g4g3f6e2h3f2g5c5g6d2c2b5d1a4c1f1e7b3d7e1g1d8b6c7a6f8a3f7a5h5h4h6e8c8h7g2h1h2g7h8g8b2b1a1a2a7b7a8b8
562407,-1,e6f6f5d6c5f4d3c6d7c3e3c4e7c8d8c7b3f3b5f8e8f7g4b6g3h4g5g6b4h5a6h3h7a4a3a5g7h8h6g8b7a7a8b8h2f2d2h1e1f1g1g2e2c2d1c1b2b1a1a2
553619,1,c4e3f5e6f6c6c5g4d6e7f4f3d3d7e2g6g3g5h4b4f7h3h2f8a4b3h5a3a2c3h6d2h7e1c2c1d1f2f1g1c8d8a5b2c7b5a1b1h1b6g2b8a6a7g7b7e8g8a8h8
559744,1,f5f6e6d6e7g5c5c6e3d3c7f3f4g4h5h4f7h6d7g6c4f8c3e8d2c1e1c2e2b3f2d1a3f1h3h2g3b4b6d8c8a6a4a5b5a2g8g2h1g7g1b8a8b7a7h7h8b1b2a1
535813,0,d3c3c4e3c2c5e2b3c6b4b5d6a3d2a4e1e6a6b6b1f5a7f4d7e7f3f1g1f2g3g4h4c8f7f6g5h3e8g2h1h2h5g6d8c7b8g8b7a8a5f8b2h6g7d1h7c1a1a2h8
559743,-1,f5f6f7f4c3d6d3c4c5b5e6c6e3f3g4g5h6e7g6g3e8h4d7c7f2h5b4c8a6a5d8a7b8h7a4a3b6g8b3a2h2g7h8f8h3a8b2b7b1a1c1d1c2d2e1f1e2g1h1g2
553618,1,f5f6e6d6c5f4f3e3g5g4c3g3c7b5h4h3c6d3c4d7d2e2d8b4e7f7b6f8g6b3e8h5g8b8h6h7c2a5f1b7c8h8g7b2a1c1a2b1d1e1a3a4a8a7a6g1h1h2g2f2
557265,1,f5f6e6d6c4f4c6d3f3c5e7d7g3e3g5g4f7e8b5f2e2c3h4h6d2b4h5c1d1e1a4b3b6c7h7g6f8h2g7a3g1g2h3h8g8d8h1f1b1a7c2a2a1b2a5a6a8b8b7c8
549211,1,f5f6e6d6c5f4d7c4g5c7e7d8c6g4d3h5f7e8f8g8e3b4g6h6b3b5a4f3g3a3a2c3h4c2a5a6a7b6b8d2e2f2c1b2a1b1c8a8b7d1e1h3g7h8g2h1h2g1h7f1
543555,-1,c4c3d3e3f4c5c6d6b4b5d7e6e7f3b3a4c2d2f5e2c1a3g3e1a5a6b2c7d1f1f2d8b8a1a2b1b6f8c8g1e8a8a7b7g2h1h2h3g4g6h4h5f6g5h6h7f7g7g8h8
550247,0,f5f6e6d6c4f4c6d3g6e7f8f7e8h6g3d8c8c5d7c7g5h5g4f3e3e2c2b3f2d1f1d2h4h3b8g7b4c3e1c1b1a5a4g2a6b5h8a2b6g8h1g1h2a8h7a1b2a3a7b7
555267,-1,c4c3d3e3d2c6f3e2f4c5e6f6d6f5g4g5h6f7e7g6f8f2e1h5h4h3h2g3h7c1d7c8f1d1b1g2c7d8b6b5a5e8b8b4a4b3a3c2h1g1b2a1a2a6b7g7g8h8a8a7
539529,1,c4c3d3e3d2b4f4f3d6f5e2f2c2c6b3d7c5e6f6b5a5e1a6d1c7b6g5h6h4g6g4h3c1g3f1h5d8a3a4a7e7e8f8a2g7f7h7c8g1h8b8b1a1g2a8b7h1h2g8b2
547791,1,f5f6e6d6c5f4d7c4c3c8d3c7f3e3g4g5e7d8g3c6h6b6g6h5h4b4e2h3h2c2f7g8b3d2c1a3b5a4b7g7a5e1a6f2b8a8a7d1f1b2a1b1a2g2h1g1h8h7f8e8
548336,1,c4c3d3c5b4d2d6b3e3f5f4c6b5d7e2c2e6f6f3f1e7d8f8g5f2c7b6g3d1c1e1f7a3a5g4a4h6h3h5a2g6h4g7g1h2h8h1g2b1h7g8e8a7b2b8c8b7a6a8a1
547036,1,c4e3f5e6f6c5c3b4d3e2d6f4c6d2g3g4f3g5f2g6e1d1c1c2f1h3b1f7b3a3a5c7c8d7d8e7b5a6a7b6e8f8g8g7h8h7h6h5h4h2b7a8a4b8h1g1g2a1a2b2
551703,-1,c4c3d3e3f4c5d6f3e2f6e6f5g5g4g3c6f7h4e7d7c7h5h3d2h6f1g6f2b6d8b5b4a3e8c8f8g8a4a5a7b3c2a6a2e1d1b1c1g1g7h7h8b2a1h1g2h2b8b7
550574,-1,f5f6e6d6f7f4d7g6f3g5c7e7g4f8e8c6e3h3b5c8c3g3h6d8h4b6f2c5c4a5b7h5h2g7h8d3b3b4a7a8b8a6d2h7g8a2a4a3b2b1a1c1d1c2e1f1h1e2g2g1
550235,-1,d3c3c4e3f4c5e2f5e6f2g5f1d2c2e1d1b1f3b4b5b3c1g1a4c6a5a2g4h3a3a6h5g3h6g6c7d6e7f6d7b6h7f8e8d8f7g8b7a8a7g7h8b2a1c8b8h4h1g2h2
548283,1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4b5a6a4b6d6a2f4f3g3h3f1e1a3a5d1g1b2e7d7d8c7c8f2g4f8g2f7g8h8a1g6e8g5b1h4h6h5h7g7b7a8b8a7h2h1
529745,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5b5a6a4a2f4f3d1e1g5d6g4g3f1g1f2h4e7e8f7b1h5h6g6f8h3h2d8g7d7c8c7b6g8h8h7g2h1b8a8b7a1a7b2
541765,-1,d3c3c4e3f6c5f3e6d6c7e2f4f5e7b4g4f7d7g5f2b5c6c2g3h4e1b3d2f1h6g6h5h7h3h2d1c1g2h1g1b6f8c8a5a6a7d8e8g8a4a3b7a8b8a2b2h8a1g7b1
544685,-1,c4e3f5e6f6c5c3b4d3c2f2f4b6c6f3d2d6e2b5a6a5a4e1a7d1d7d8g5h6c7g6h5h4g4h3f7e7f8g3g1f1c1e8c8b2g7h8a3a1b3b1g2h1h2b7a2a8b8g8h7
528677,-1,c4e3f5e6f6c5c3c6d3d2e2b3c1c2b4a3a5b5a6a4a2f4f3d1e1g5d6g4g3f1g1f2h4e7e8f7b1d8c8h5h6g6f8d7h3g2h1h2g7g8h8h7c7b7b8b6a8a7a1b2
537100,-1,d3c3c4e3f4c5e2f5e6f2d2f3d6f1e1c6b5d1b4b6c7c1g4h5h3g5g3e7d7c2f6a4a3a6b3a5h6h7a7g6e8f7f8g7g1h1h8h4b2d8b1c8b7a1h2a2b8a8g2g8
539570,-1,c4e3f5e6f6c5c3g4f4g6c6g5f3d3h4d6h5h3h2g3d2e2c7d7c8e7f8e8d8c2h6f7g8b3f2b4e1b5d1g7b6a6h8h7c1h1a2g1a4g2f1a5a7a3b2a1b1b7b8a8
535003,1,f5f6e6d6f7f4c5c6d7e7c4b5f3g6h5g4c7f8g5c8a5h4h3g3e3h6h7b6h2d8a6d3e2b4e8g7a4f2d2e1d1c1c2c3g1f1b1g2h1b2g8h8a2a3b8a8b3a1a7b7
